CAVG,CINTMAX,CINTMED,CINTMIN,CMAX,CMED,CMIN,CRRALL,CRRINT,DAVG,DINTAVG,DINTMAX,DINTMED,DINTMIN,DMAX,DMED,DMIN,DRRALL,DRRINT,GEO_ID,RESP_DATE,state,county,tract
,,,,,,,73.6,73.4,,,,,,,,,0.3,0.3,1400000US46083010111,2020-04-12,46,083,010111
,,,,,,,59.9,59.5,,,,,,,,,0.4,0.4,1400000US46083010112,2020-04-12,46,083,010112
,,,,,,,58.8,58.5,,,,,,,,,0.5,0.5,1400000US46083010113,2020-04-12,46,083,010113
,,,,,,,61.5,61.2,,,,,,,,,0.1,0.1,1400000US46083010114,2020-04-12,46,083,010114
,,,,,,,62.6,62.4,,,,,,,,,0.3,0.3,1400000US46083010115,2020-04-12,46,083,010115
,,,,,,,61.8,57.9,,,,,,,,,2.6,0.2,1400000US46083010200,2020-04-12,46,083,010200
,,,,,,,57.6,56.9,,,,,,,,,0.2,0.2,1400000US46083010300,2020-04-12,46,083,010300
,,,,,,,50.5,50.0,,,,,,,,,0.3,0.3,1400000US46083010400,2020-04-12,46,083,010400
,,,,,,,3.7,3.7,,,,,,,,,0.0,0.0,1400000US46085940100,2020-04-12,46,085,940100
,,,,,,,20.5,13.1,,,,,,,,,0.2,0.1,1400000US46085972600,2020-04-12,46,085,972600
,,,,,,,51.6,50.0,,,,,,,,,1.1,0.1,1400000US46087964600,2020-04-12,46,087,964600
,,,,,,,45.3,43.9,,,,,,,,,1.2,0.1,1400000US46087964700,2020-04-12,46,087,964700
,,,,,,,26.7,10.0,,,,,,,,,0.1,0.1,1400000US46089963100,2020-04-12,46,089,963100
,,,,,,,22.3,22.1,,,,,,,,,0.1,0.1,1400000US46091950800,2020-04-12,46,091,950800
,,,,,,,36.0,36.0,,,,,,,,,0.4,0.4,1400000US46093020200,2020-04-12,46,093,020200
,,,,,,,49.0,48.5,,,,,,,,,0.2,0.2,1400000US46093020302,2020-04-12,46,093,020302
,,,,,,,53.4,52.7,,,,,,,,,0.5,0.5,1400000US46093020303,2020-04-12,46,093,020303
,,,,,,,29.0,28.8,,,,,,,,,0.1,0.1,1400000US46093020304,2020-04-12,46,093,020304
