CAVG,CINTMAX,CINTMED,CINTMIN,CMAX,CMED,CMIN,CRRALL,CRRINT,DAVG,DINTAVG,DINTMAX,DINTMED,DINTMIN,DMAX,DMED,DMIN,DRRALL,DRRINT,GEO_ID,RESP_DATE,state,county,tract
,,,,,,,49.9,31.6,,,,,,,,,0.1,0.1,1400000US32003002969,2020-04-24,32,003,002969
,,,,,,,30.1,29.3,,,,,,,,,0.4,0.2,1400000US32003002970,2020-04-24,32,003,002970
,,,,,,,52.6,51.3,,,,,,,,,0.7,0.2,1400000US32003002974,2020-04-24,32,003,002974
,,,,,,,54.5,52.9,,,,,,,,,0.9,0.4,1400000US32003002975,2020-04-24,32,003,002975
,,,,,,,51.6,50.5,,,,,,,,,0.1,0.1,1400000US32003002976,2020-04-24,32,003,002976
,,,,,,,65.6,62.6,,,,,,,,,0.2,0.2,1400000US32003002977,2020-04-24,32,003,002977
,,,,,,,54.0,50.8,,,,,,,,,0.3,0.2,1400000US32003002979,2020-04-24,32,003,002979
,,,,,,,56.2,54.6,,,,,,,,,1.1,0.4,1400000US32003002981,2020-04-24,32,003,002981
,,,,,,,58.0,54.0,,,,,,,,,0.5,0.1,1400000US32003002982,2020-04-24,32,003,002982
,,,,,,,59.8,58.2,,,,,,,,,0.8,0.3,1400000US32003002985,2020-04-24,32,003,002985
,,,,,,,34.6,22.4,,,,,,,,,0.1,0.1,1400000US32003002995,2020-04-24,32,003,002995
,,,,,,,51.8,48.3,,,,,,,,,0.2,0.2,1400000US32003002997,2020-04-24,32,003,002997
,,,,,,,62.7,58.4,,,,,,,,,0.3,0.2,1400000US32003002998,2020-04-24,32,003,002998
,,,,,,,54.6,52.2,,,,,,,,,1.1,0.3,1400000US32003003003,2020-04-24,32,003,003003
,,,,,,,52.4,46.8,,,,,,,,,0.4,0.2,1400000US32003003004,2020-04-24,32,003,003004
,,,,,,,58.9,55.1,,,,,,,,,0.9,0.3,1400000US32003003006,2020-04-24,32,003,003006
,,,,,,,50.8,45.2,,,,,,,,,0.5,0.3,1400000US32003003102,2020-04-24,32,003,003102
,,,,,,,48.8,31.2,,,,,,,,,0.2,0.2,1400000US32003003104,2020-04-24,32,003,003104
,,,,,,,68.1,62.6,,,,,,,,,0.2,0.1,1400000US32003003204,2020-04-24,32,003,003204
,,,,,,,79.7,25.8,,,,,,,,,0.0,0.0,1400000US32003003210,2020-04-24,32,003,003210
,,,,,,,79.6,67.5,,,,,,,,,0.3,0.0,1400000US32003003211,2020-04-24,32,003,003211
,,,,,,,78.4,65.6,,,,,,,,,0.3,0.0,1400000US32003003214,2020-04-24,32,003,003214
,,,,,,,62.8,61.1,,,,,,,,,0.8,0.2,1400000US32003003218,2020-04-24,32,003,003218
,,,,,,,63.7,57.0,,,,,,,,,0.2,0.1,1400000US32003003219,2020-04-24,32,003,003219
,,,,,,,63.8,58.7,,,,,,,,,0.4,0.1,1400000US32003003222,2020-04-24,32,003,003222
,,,,,,,57.4,53.4,,,,,,,,,0.1,0.1,1400000US32003003223,2020-04-24,32,003,003223
,,,,,,,61.5,58.9,,,,,,,,,0.2,0.2,1400000US32003003227,2020-04-24,32,003,003227
,,,,,,,54.5,53.8,,,,,,,,,0.4,0.1,1400000US32003003228,2020-04-24,32,003,003228
,,,,,,,67.5,65.4,,,,,,,,,0.2,0.1,1400000US32003003233,2020-04-24,32,003,003233
,,,,,,,52.1,51.0,,,,,,,,,0.6,0.2,1400000US32003003234,2020-04-24,32,003,003234
,,,,,,,64.5,58.1,,,,,,,,,0.3,0.1,1400000US32003003236,2020-04-24,32,003,003236
,,,,,,,60.5,58.3,,,,,,,,,0.5,0.3,1400000US32003003237,2020-04-24,32,003,003237
,,,,,,,66.6,61.8,,,,,,,,,0.4,0.1,1400000US32003003240,2020-04-24,32,003,003240
,,,,,,,63.2,58.3,,,,,,,,,0.5,0.3,1400000US32003003244,2020-04-24,32,003,003244
,,,,,,,60.5,58.1,,,,,,,,,1.1,0.3,1400000US32003003246,2020-04-24,32,003,003246
,,,,,,,59.5,53.9,,,,,,,,,0.6,0.2,1400000US32003003248,2020-04-24,32,003,003248
,,,,,,,69.1,67.3,,,,,,,,,1.3,0.7,1400000US32003003249,2020-04-24,32,003,003249
,,,,,,,64.7,64.2,,,,,,,,,0.2,0.2,1400000US32003003251,2020-04-24,32,003,003251
,,,,,,,64.6,64.0,,,,,,,,,0.4,0.4,1400000US32003003252,2020-04-24,32,003,003252
,,,,,,,63.0,53.8,,,,,,,,,0.5,0.2,1400000US32003003254,2020-04-24,32,003,003254
,,,,,,,59.4,52.5,,,,,,,,,0.2,0.1,1400000US32003003260,2020-04-24,32,003,003260
,,,,,,,74.3,67.6,,,,,,,,,2.1,0.2,1400000US32003003262,2020-04-24,32,003,003262
,,,,,,,66.5,64.3,,,,,,,,,0.4,0.2,1400000US32003003263,2020-04-24,32,003,003263
,,,,,,,59.1,58.5,,,,,,,,,0.2,0.2,1400000US32003003265,2020-04-24,32,003,003265
,,,,,,,61.3,60.7,,,,,,,,,0.2,0.2,1400000US32003003266,2020-04-24,32,003,003266
,,,,,,,66.8,65.5,,,,,,,,,0.1,0.1,1400000US32003003267,2020-04-24,32,003,003267
,,,,,,,68.6,64.0,,,,,,,,,0.7,0.2,1400000US32003003268,2020-04-24,32,003,003268
,,,,,,,61.2,57.3,,,,,,,,,0.7,0.2,1400000US32003003269,2020-04-24,32,003,003269
,,,,,,,59.5,58.1,,,,,,,,,0.2,0.1,1400000US32003003270,2020-04-24,32,003,003270
,,,,,,,54.5,51.4,,,,,,,,,0.4,0.3,1400000US32003003303,2020-04-24,32,003,003303
,,,,,,,70.3,63.3,,,,,,,,,0.5,0.0,1400000US32003003305,2020-04-24,32,003,003305
,,,,,,,71.3,64.9,,,,,,,,,2.3,0.1,1400000US32003003306,2020-04-24,32,003,003306
,,,,,,,68.7,63.3,,,,,,,,,0.6,0.4,1400000US32003003307,2020-04-24,32,003,003307
,,,,,,,66.5,62.4,,,,,,,,,0.2,0.2,1400000US32003003308,2020-04-24,32,003,003308
,,,,,,,68.9,64.8,,,,,,,,,0.3,0.2,1400000US32003003309,2020-04-24,32,003,003309
,,,,,,,67.8,67.1,,,,,,,,,0.6,0.6,1400000US32003003311,2020-04-24,32,003,003311
,,,,,,,71.8,68.7,,,,,,,,,0.9,0.5,1400000US32003003312,2020-04-24,32,003,003312
,,,,,,,65.5,64.5,,,,,,,,,0.4,0.2,1400000US32003003313,2020-04-24,32,003,003313
,,,,,,,72.0,70.1,,,,,,,,,0.2,0.2,1400000US32003003314,2020-04-24,32,003,003314
,,,,,,,64.4,61.1,,,,,,,,,0.4,0.1,1400000US32003003315,2020-04-24,32,003,003315
,,,,,,,65.6,62.8,,,,,,,,,0.2,0.2,1400000US32003003316,2020-04-24,32,003,003316
,,,,,,,58.6,54.1,,,,,,,,,0.3,0.2,1400000US32003003317,2020-04-24,32,003,003317
,,,,,,,66.7,61.9,,,,,,,,,0.3,0.1,1400000US32003003318,2020-04-24,32,003,003318
,,,,,,,67.1,62.4,,,,,,,,,0.4,0.2,1400000US32003003319,2020-04-24,32,003,003319
,,,,,,,69.7,69.4,,,,,,,,,0.3,0.3,1400000US32003003321,2020-04-24,32,003,003321
,,,,,,,69.5,68.4,,,,,,,,,0.6,0.2,1400000US32003003322,2020-04-24,32,003,003322
,,,,,,,60.6,57.5,,,,,,,,,1.3,0.5,1400000US32003003408,2020-04-24,32,003,003408
,,,,,,,64.0,60.8,,,,,,,,,1.6,0.4,1400000US32003003410,2020-04-24,32,003,003410
,,,,,,,46.3,45.0,,,,,,,,,0.6,0.2,1400000US32003003411,2020-04-24,32,003,003411
,,,,,,,52.2,49.7,,,,,,,,,0.8,0.1,1400000US32003003413,2020-04-24,32,003,003413
,,,,,,,65.0,61.6,,,,,,,,,1.4,0.1,1400000US32003003414,2020-04-24,32,003,003414
,,,,,,,56.0,49.0,,,,,,,,,0.5,0.3,1400000US32003003416,2020-04-24,32,003,003416
,,,,,,,43.1,41.9,,,,,,,,,0.7,0.3,1400000US32003003418,2020-04-24,32,003,003418
,,,,,,,50.0,44.9,,,,,,,,,0.5,0.2,1400000US32003003420,2020-04-24,32,003,003420
,,,,,,,52.2,50.0,,,,,,,,,0.9,0.4,1400000US32003003421,2020-04-24,32,003,003421
