CAVG,CINTMAX,CINTMED,CINTMIN,CMAX,CMED,CMIN,CRRALL,CRRINT,DAVG,DINTAVG,DINTMAX,DINTMED,DINTMIN,DMAX,DMED,DMIN,DRRALL,DRRINT,GEO_ID,RESP_DATE,state,county,tract
,,,,,,,52.7,48.0,,,,,,,,,2.2,0.1,1400000US37001020100,2020-05-02,37,001,020100
,,,,,,,45.4,21.6,,,,,,,,,0.1,0.1,1400000US37001020200,2020-05-02,37,001,020200
,,,,,,,50.0,21.9,,,,,,,,,0.2,0.1,1400000US37001020301,2020-05-02,37,001,020301
,,,,,,,49.6,25.1,,,,,,,,,0.2,0.2,1400000US37001020302,2020-05-02,37,001,020302
,,,,,,,45.8,22.8,,,,,,,,,0.2,0.0,1400000US37001020400,2020-05-02,37,001,020400
,,,,,,,54.6,48.0,,,,,,,,,1.0,0.1,1400000US37001020501,2020-05-02,37,001,020501
,,,,,,,46.6,24.6,,,,,,,,,0.1,0.0,1400000US37001020502,2020-05-02,37,001,020502
,,,,,,,73.4,68.1,,,,,,,,,0.8,0.3,1400000US37001020601,2020-05-02,37,001,020601
,,,,,,,72.6,61.8,,,,,,,,,0.3,0.1,1400000US37001020602,2020-05-02,37,001,020602
,,,,,,,58.3,53.9,,,,,,,,,1.5,0.1,1400000US37001020701,2020-05-02,37,001,020701
,,,,,,,53.9,46.3,,,,,,,,,0.5,0.1,1400000US37001020702,2020-05-02,37,001,020702
,,,,,,,54.3,48.5,,,,,,,,,1.1,0.0,1400000US37001020801,2020-05-02,37,001,020801
,,,,,,,47.8,24.2,,,,,,,,,0.2,0.1,1400000US37001020802,2020-05-02,37,001,020802
,,,,,,,56.5,51.2,,,,,,,,,0.9,0.2,1400000US37001020901,2020-05-02,37,001,020901
,,,,,,,68.0,62.5,,,,,,,,,0.1,0.1,1400000US37001020902,2020-05-02,37,001,020902
,,,,,,,46.5,22.4,,,,,,,,,0.1,0.1,1400000US37001021000,2020-05-02,37,001,021000
,,,,,,,60.4,53.1,,,,,,,,,0.1,0.1,1400000US37001021102,2020-05-02,37,001,021102
,,,,,,,44.9,21.8,,,,,,,,,0.1,0.0,1400000US37001021201,2020-05-02,37,001,021201
,,,,,,,57.4,53.3,,,,,,,,,0.3,0.2,1400000US37069060601,2020-05-02,37,069,060601
,,,,,,,54.7,50.2,,,,,,,,,0.5,0.1,1400000US37069060602,2020-05-02,37,069,060602
,,,,,,,45.9,20.7,,,,,,,,,0.2,0.2,1400000US37069060701,2020-05-02,37,069,060701
,,,,,,,19.4,11.9,,,,,,,,,0.0,0.0,1400000US37069060703,2020-05-02,37,069,060703
,,,,,,,56.2,50.7,,,,,,,,,1.1,0.1,1400000US37069060802,2020-05-02,37,069,060802
,,,,,,,56.9,49.4,,,,,,,,,1.0,0.9,1400000US37071030103,2020-05-02,37,071,030103
,,,,,,,58.5,53.7,,,,,,,,,0.2,0.0,1400000US37071030105,2020-05-02,37,071,030105
,,,,,,,50.6,44.0,,,,,,,,,0.6,0.1,1400000US37071030205,2020-05-02,37,071,030205
,,,,,,,62.2,61.0,,,,,,,,,0.8,0.6,1400000US37071030206,2020-05-02,37,071,030206
,,,,,,,63.1,57.6,,,,,,,,,0.8,0.4,1400000US37071030208,2020-05-02,37,071,030208
,,,,,,,41.7,35.1,,,,,,,,,0.7,0.2,1400000US37071030301,2020-05-02,37,071,030301
,,,,,,,47.7,20.9,,,,,,,,,0.1,0.0,1400000US37071030302,2020-05-02,37,071,030302
,,,,,,,53.8,46.0,,,,,,,,,1.1,0.5,1400000US37071030403,2020-05-02,37,071,030403
,,,,,,,52.2,45.0,,,,,,,,,0.9,0.1,1400000US37071030501,2020-05-02,37,071,030501
,,,,,,,47.5,42.9,,,,,,,,,1.4,0.6,1400000US37071030503,2020-05-02,37,071,030503
,,,,,,,52.8,46.7,,,,,,,,,1.8,0.5,1400000US37071030601,2020-05-02,37,071,030601
,,,,,,,46.3,40.9,,,,,,,,,1.8,0.5,1400000US37071030602,2020-05-02,37,071,030602
,,,,,,,49.6,23.3,,,,,,,,,0.0,0.0,1400000US37071030801,2020-05-02,37,071,030801
