CAVG,CINTMAX,CINTMED,CINTMIN,CMAX,CMED,CMIN,CRRALL,CRRINT,DAVG,DINTAVG,DINTMAX,DINTMED,DINTMIN,DMAX,DMED,DMIN,DRRALL,DRRINT,GEO_ID,RESP_DATE,state,county,tract
,,,,,,,64.6,60.0,,,,,,,,,0.0,0.0,1400000US11001000101,2020-08-17,11,001,000101
,,,,,,,56.2,51.0,,,,,,,,,0.1,0.1,1400000US11001000102,2020-08-17,11,001,000102
,,,,,,,53.0,49.2,,,,,,,,,0.1,0.1,1400000US11001000202,2020-08-17,11,001,000202
,,,,,,,73.3,69.0,,,,,,,,,0.0,0.0,1400000US11001000300,2020-08-17,11,001,000300
,,,,,,,55.0,52.3,,,,,,,,,0.0,0.0,1400000US11001000400,2020-08-17,11,001,000400
,,,,,,,69.5,66.0,,,,,,,,,0.0,0.0,1400000US11001000501,2020-08-17,11,001,000501
,,,,,,,76.4,72.5,,,,,,,,,0.0,0.0,1400000US11001000502,2020-08-17,11,001,000502
,,,,,,,74.3,69.6,,,,,,,,,0.1,0.1,1400000US11001000600,2020-08-17,11,001,000600
,,,,,,,66.1,61.4,,,,,,,,,0.1,0.1,1400000US11001000702,2020-08-17,11,001,000702
,,,,,,,63.9,55.1,,,,,,,,,0.0,0.0,1400000US11001000703,2020-08-17,11,001,000703
,,,,,,,65.1,60.0,,,,,,,,,0.1,0.1,1400000US11001000704,2020-08-17,11,001,000704
,,,,,,,63.4,57.7,,,,,,,,,0.1,0.1,1400000US11001000803,2020-08-17,11,001,000803
,,,,,,,77.3,71.9,,,,,,,,,0.0,0.0,1400000US11001000902,2020-08-17,11,001,000902
,,,,,,,74.5,65.7,,,,,,,,,0.0,0.0,1400000US11001000903,2020-08-17,11,001,000903
,,,,,,,55.1,51.9,,,,,,,,,0.0,0.0,1400000US11001001002,2020-08-17,11,001,001002
,,,,,,,79.4,72.3,,,,,,,,,0.1,0.1,1400000US11001001004,2020-08-17,11,001,001004
,,,,,,,78.6,75.0,,,,,,,,,0.0,0.0,1400000US11001001200,2020-08-17,11,001,001200
,,,,,,,70.6,65.6,,,,,,,,,0.2,0.2,1400000US11001001303,2020-08-17,11,001,001303
,,,,,,,79.0,73.8,,,,,,,,,0.5,0.4,1400000US11001001401,2020-08-17,11,001,001401
,,,,,,,68.9,61.0,,,,,,,,,0.2,0.1,1400000US11001001402,2020-08-17,11,001,001402
,,,,,,,59.5,50.5,,,,,,,,,0.2,0.2,1400000US11001002001,2020-08-17,11,001,002001
,,,,,,,80.2,72.8,,,,,,,,,0.2,0.1,1400000US11001001600,2020-08-17,11,001,001600
,,,,,,,58.7,38.1,,,,,,,,,0.1,0.1,1400000US11001001803,2020-08-17,11,001,001803
,,,,,,,73.3,63.7,,,,,,,,,0.0,0.0,1400000US11001001901,2020-08-17,11,001,001901
,,,,,,,59.4,52.2,,,,,,,,,0.0,0.0,1400000US11001002101,2020-08-17,11,001,002101
,,,,,,,59.4,52.8,,,,,,,,,0.0,0.0,1400000US11001002102,2020-08-17,11,001,002102
,,,,,,,57.3,50.6,,,,,,,,,0.1,0.1,1400000US11001002202,2020-08-17,11,001,002202
,,,,,,,24.2,20.9,,,,,,,,,0.0,0.0,1400000US11001002302,2020-08-17,11,001,002302
,,,,,,,64.4,55.8,,,,,,,,,0.3,0.3,1400000US11001002501,2020-08-17,11,001,002501
,,,,,,,62.6,57.7,,,,,,,,,0.1,0.1,1400000US11001002504,2020-08-17,11,001,002504
,,,,,,,78.3,70.5,,,,,,,,,0.1,0.1,1400000US11001002600,2020-08-17,11,001,002600
,,,,,,,69.6,64.6,,,,,,,,,0.1,0.1,1400000US11001002703,2020-08-17,11,001,002703
,,,,,,,62.6,56.6,,,,,,,,,0.1,0.0,1400000US11001002801,2020-08-17,11,001,002801
,,,,,,,59.2,56.0,,,,,,,,,0.1,0.1,1400000US11001002900,2020-08-17,11,001,002900
