CAVG,CINTMAX,CINTMED,CINTMIN,CMAX,CMED,CMIN,CRRALL,CRRINT,DAVG,DINTAVG,DINTMAX,DINTMED,DINTMIN,DMAX,DMED,DMIN,DRRALL,DRRINT,GEO_ID,RESP_DATE,state,county,tract
,,,,,,,33.9,33.9,,,,,,,,,2.1,2.1,1400000US12113010826,2020-03-29,12,113,010826
,,,,,,,33.2,32.9,,,,,,,,,0.9,0.9,1400000US12113010900,2020-03-29,12,113,010900
,,,,,,,23.3,23.0,,,,,,,,,0.9,0.9,1400000US12115000102,2020-03-29,12,115,000102
,,,,,,,28.4,27.6,,,,,,,,,0.9,0.9,1400000US12115000200,2020-03-29,12,115,000200
,,,,,,,32.6,31.7,,,,,,,,,1.4,1.4,1400000US12115000404,2020-03-29,12,115,000404
,,,,,,,36.3,12.6,,,,,,,,,0.2,0.2,1400000US12115000406,2020-03-29,12,115,000406
,,,,,,,30.5,30.0,,,,,,,,,1.3,1.3,1400000US12115000502,2020-03-29,12,115,000502
,,,,,,,32.6,32.2,,,,,,,,,1.5,1.5,1400000US12115000602,2020-03-29,12,115,000602
,,,,,,,26.3,26.0,,,,,,,,,0.7,0.7,1400000US12115000802,2020-03-29,12,115,000802
,,,,,,,37.7,15.6,,,,,,,,,0.7,0.6,1400000US12115001000,2020-03-29,12,115,001000
,,,,,,,34.1,34.0,,,,,,,,,3.1,3.1,1400000US12115001202,2020-03-29,12,115,001202
,,,,,,,36.8,36.3,,,,,,,,,1.5,1.5,1400000US12115001205,2020-03-29,12,115,001205
,,,,,,,37.3,36.7,,,,,,,,,2.2,2.2,1400000US12115001301,2020-03-29,12,115,001301
,,,,,,,41.0,39.7,,,,,,,,,3.1,2.9,1400000US12115001304,2020-03-29,12,115,001304
,,,,,,,22.7,22.6,,,,,,,,,1.0,1.0,1400000US12115001404,2020-03-29,12,115,001404
,,,,,,,40.2,39.3,,,,,,,,,1.3,1.3,1400000US12115001504,2020-03-29,12,115,001504
,,,,,,,39.1,37.7,,,,,,,,,1.1,1.1,1400000US12115001508,2020-03-29,12,115,001508
,,,,,,,31.7,31.3,,,,,,,,,0.8,0.8,1400000US12115001511,2020-03-29,12,115,001511
,,,,,,,42.2,41.7,,,,,,,,,1.1,1.1,1400000US12115001702,2020-03-29,12,115,001702
,,,,,,,35.3,34.8,,,,,,,,,2.7,2.7,1400000US12115001704,2020-03-29,12,115,001704
,,,,,,,32.9,32.2,,,,,,,,,1.6,1.6,1400000US12115001804,2020-03-29,12,115,001804
,,,,,,,24.1,24.0,,,,,,,,,0.9,0.9,1400000US12115001904,2020-03-29,12,115,001904
,,,,,,,36.5,35.7,,,,,,,,,1.0,0.9,1400000US12115002003,2020-03-29,12,115,002003
,,,,,,,37.4,37.0,,,,,,,,,0.6,0.6,1400000US12115002007,2020-03-29,12,115,002007
,,,,,,,33.1,8.7,,,,,,,,,0.3,0.3,1400000US12115002403,2020-03-29,12,115,002403
,,,,,,,44.1,43.5,,,,,,,,,0.9,0.9,1400000US12115002505,2020-03-29,12,115,002505
,,,,,,,39.4,38.7,,,,,,,,,0.8,0.8,1400000US12115002508,2020-03-29,12,115,002508
,,,,,,,45.6,44.9,,,,,,,,,1.5,1.5,1400000US12115002511,2020-03-29,12,115,002511
,,,,,,,40.8,13.5,,,,,,,,,0.8,0.8,1400000US12115002603,2020-03-29,12,115,002603
,,,,,,,48.5,15.7,,,,,,,,,1.2,1.0,1400000US12115002710,2020-03-29,12,115,002710
,,,,,,,50.3,49.9,,,,,,,,,1.3,1.3,1400000US12115002716,2020-03-29,12,115,002716
,,,,,,,50.4,14.2,,,,,,,,,0.8,0.7,1400000US12115002723,2020-03-29,12,115,002723
,,,,,,,43.7,43.5,,,,,,,,,1.4,1.4,1400000US12115002726,2020-03-29,12,115,002726
,,,,,,,52.6,52.1,,,,,,,,,2.0,2.0,1400000US12115002728,2020-03-29,12,115,002728
,,,,,,,54.8,54.5,,,,,,,,,1.0,1.0,1400000US12115002731,2020-03-29,12,115,002731
,,,,,,,45.0,44.8,,,,,,,,,1.4,1.4,1400000US12115002734,2020-03-29,12,115,002734
,,,,,,,44.9,44.2,,,,,,,,,2.1,2.1,1400000US12115002737,2020-03-29,12,115,002737
,,,,,,,42.3,41.2,,,,,,,,,3.1,3.0,1400000US12115002739,2020-03-29,12,115,002739
,,,,,,,46.5,45.9,,,,,,,,,2.9,2.9,1400000US12115002742,2020-03-29,12,115,002742
,,,,,,,46.3,45.9,,,,,,,,,2.6,2.6,1400000US12115002745,2020-03-29,12,115,002745
,,,,,,,46.5,46.1,,,,,,,,,3.3,3.3,1400000US12115002747,2020-03-29,12,115,002747
,,,,,,,27.3,11.4,,,,,,,,,0.6,0.6,1400000US12117020101,2020-03-29,12,117,020101
,,,,,,,34.8,34.5,,,,,,,,,1.4,1.4,1400000US12117020202,2020-03-29,12,117,020202
,,,,,,,29.5,16.9,,,,,,,,,0.7,0.7,1400000US12117020401,2020-03-29,12,117,020401
,,,,,,,29.7,12.4,,,,,,,,,0.4,0.4,1400000US12086000603,2020-03-29,12,086,000603
,,,,,,,30.1,10.3,,,,,,,,,0.9,0.8,1400000US12086000607,2020-03-29,12,086,000607
,,,,,,,31.5,12.9,,,,,,,,,0.4,0.4,1400000US12086000611,2020-03-29,12,086,000611
,,,,,,,37.0,12.9,,,,,,,,,0.9,0.8,1400000US12086000705,2020-03-29,12,086,000705
,,,,,,,22.1,12.4,,,,,,,,,0.2,0.2,1400000US12086000712,2020-03-29,12,086,000712
,,,,,,,24.4,23.5,,,,,,,,,0.4,0.4,1400000US12086000715,2020-03-29,12,086,000715
,,,,,,,32.5,12.3,,,,,,,,,0.8,0.8,1400000US12086000717,2020-03-29,12,086,000717
,,,,,,,26.6,25.0,,,,,,,,,1.7,1.6,1400000US12086000720,2020-03-29,12,086,000720
,,,,,,,26.7,10.5,,,,,,,,,0.4,0.4,1400000US12086000806,2020-03-29,12,086,000806
,,,,,,,26.2,24.8,,,,,,,,,1.7,1.7,1400000US12086000808,2020-03-29,12,086,000808
,,,,,,,34.1,33.3,,,,,,,,,2.1,2.1,1400000US12086001207,2020-03-29,12,086,001207
,,,,,,,18.7,18.0,,,,,,,,,1.0,1.0,1400000US12086001301,2020-03-29,12,086,001301
,,,,,,,24.7,15.3,,,,,,,,,0.8,0.8,1400000US12086001401,2020-03-29,12,086,001401
,,,,,,,29.2,17.3,,,,,,,,,1.2,1.1,1400000US12086001502,2020-03-29,12,086,001502
,,,,,,,29.3,12.4,,,,,,,,,0.4,0.4,1400000US12086001606,2020-03-29,12,086,001606
,,,,,,,29.2,28.4,,,,,,,,,1.7,1.7,1400000US12086001608,2020-03-29,12,086,001608
,,,,,,,17.9,8.1,,,,,,,,,0.4,0.4,1400000US12086001704,2020-03-29,12,086,001704
,,,,,,,27.5,16.5,,,,,,,,,0.7,0.7,1400000US12086001802,2020-03-29,12,086,001802
,,,,,,,43.3,43.0,,,,,,,,,1.3,1.3,1400000US12117020803,2020-03-29,12,117,020803
,,,,,,,19.6,12.2,,,,,,,,,0.6,0.6,1400000US12117020500,2020-03-29,12,117,020500
,,,,,,,42.1,42.0,,,,,,,,,1.7,1.7,1400000US12117020703,2020-03-29,12,117,020703
,,,,,,,34.9,34.6,,,,,,,,,1.6,1.6,1400000US12117020706,2020-03-29,12,117,020706
,,,,,,,35.3,35.0,,,,,,,,,2.3,2.3,1400000US12117021312,2020-03-29,12,117,021312
,,,,,,,42.0,41.4,,,,,,,,,1.4,1.4,1400000US12117021315,2020-03-29,12,117,021315
,,,,,,,39.3,39.2,,,,,,,,,1.9,1.9,1400000US12117021317,2020-03-29,12,117,021317
,,,,,,,47.2,46.8,,,,,,,,,1.7,1.7,1400000US12117021320,2020-03-29,12,117,021320
,,,,,,,43.4,43.1,,,,,,,,,2.8,2.7,1400000US12117021403,2020-03-29,12,117,021403
,,,,,,,41.3,40.9,,,,,,,,,1.1,1.1,1400000US12117021505,2020-03-29,12,117,021505
,,,,,,,34.2,33.8,,,,,,,,,1.4,1.4,1400000US12117021507,2020-03-29,12,117,021507
,,,,,,,33.4,33.0,,,,,,,,,1.5,1.5,1400000US12117021608,2020-03-29,12,117,021608
,,,,,,,36.5,36.2,,,,,,,,,0.9,0.9,1400000US12117021612,2020-03-29,12,117,021612
,,,,,,,39.9,39.1,,,,,,,,,2.2,2.2,1400000US12117021614,2020-03-29,12,117,021614
,,,,,,,28.6,28.1,,,,,,,,,1.9,1.8,1400000US12117021705,2020-03-29,12,117,021705
,,,,,,,34.4,34.3,,,,,,,,,1.4,1.4,1400000US12117021708,2020-03-29,12,117,021708
,,,,,,,47.7,47.6,,,,,,,,,2.2,2.2,1400000US12117021805,2020-03-29,12,117,021805
,,,,,,,34.4,33.9,,,,,,,,,1.4,1.4,1400000US12117021901,2020-03-29,12,117,021901
,,,,,,,35.8,35.2,,,,,,,,,1.3,1.3,1400000US12117022002,2020-03-29,12,117,022002
,,,,,,,35.2,34.9,,,,,,,,,1.8,1.8,1400000US12117022007,2020-03-29,12,117,022007
,,,,,,,43.7,43.3,,,,,,,,,1.4,1.4,1400000US12117022104,2020-03-29,12,117,022104
,,,,,,,34.9,34.4,,,,,,,,,1.7,1.7,1400000US12117022201,2020-03-29,12,117,022201
,,,,,,,37.5,37.3,,,,,,,,,2.1,2.1,1400000US12117022207,2020-03-29,12,117,022207
,,,,,,,29.3,15.0,,,,,,,,,0.9,0.9,1400000US12119910100,2020-03-29,12,119,910100
,,,,,,,27.0,9.5,,,,,,,,,0.5,0.4,1400000US12119910401,2020-03-29,12,119,910401
,,,,,,,29.0,9.2,,,,,,,,,0.6,0.6,1400000US12119910601,2020-03-29,12,119,910601
,,,,,,,23.0,8.5,,,,,,,,,0.4,0.4,1400000US12119910702,2020-03-29,12,119,910702
,,,,,,,32.4,13.6,,,,,,,,,0.7,0.6,1400000US12121970100,2020-03-29,12,121,970100
,,,,,,,30.9,9.1,,,,,,,,,0.2,0.2,1400000US12121970301,2020-03-29,12,121,970301
,,,,,,,32.8,14.1,,,,,,,,,0.5,0.5,1400000US12121970401,2020-03-29,12,121,970401
,,,,,,,31.7,11.3,,,,,,,,,0.5,0.5,1400000US12121970502,2020-03-29,12,121,970502
,,,,,,,30.1,10.4,,,,,,,,,0.4,0.4,1400000US12121970602,2020-03-29,12,121,970602
,,,,,,,29.6,9.8,,,,,,,,,0.3,0.3,1400000US12123950202,2020-03-29,12,123,950202
,,,,,,,17.4,6.2,,,,,,,,,0.4,0.4,1400000US12123950401,2020-03-29,12,123,950401
,,,,,,,18.1,17.3,,,,,,,,,0.7,0.6,1400000US12125960100,2020-03-29,12,125,960100
,,,,,,,30.6,12.1,,,,,,,,,0.9,0.8,1400000US12125960300,2020-03-29,12,125,960300
,,,,,,,48.8,48.4,,,,,,,,,1.4,1.4,1400000US12127080102,2020-03-29,12,127,080102
,,,,,,,25.1,24.7,,,,,,,,,0.9,0.9,1400000US12127080300,2020-03-29,12,127,080300
,,,,,,,30.3,29.9,,,,,,,,,1.3,1.3,1400000US12127080600,2020-03-29,12,127,080600
,,,,,,,30.4,29.7,,,,,,,,,1.1,1.1,1400000US12127080805,2020-03-29,12,127,080805
,,,,,,,36.0,35.2,,,,,,,,,1.6,1.6,1400000US12127080807,2020-03-29,12,127,080807
,,,,,,,35.2,13.3,,,,,,,,,0.8,0.8,1400000US12127080901,2020-03-29,12,127,080901
,,,,,,,34.6,13.2,,,,,,,,,0.5,0.4,1400000US12127081002,2020-03-29,12,127,081002
,,,,,,,21.0,20.9,,,,,,,,,0.6,0.6,1400000US12001000201,2020-03-29,12,001,000201
,,,,,,,19.7,19.6,,,,,,,,,0.6,0.5,1400000US12001000202,2020-03-29,12,001,000202
,,,,,,,29.4,28.8,,,,,,,,,1.9,1.9,1400000US12001000302,2020-03-29,12,001,000302
,,,,,,,36.1,35.5,,,,,,,,,1.8,1.8,1400000US12001000400,2020-03-29,12,001,000400
,,,,,,,34.8,34.4,,,,,,,,,1.7,1.7,1400000US12001000500,2020-03-29,12,001,000500
,,,,,,,32.5,18.6,,,,,,,,,0.6,0.6,1400000US12001000600,2020-03-29,12,001,000600
,,,,,,,34.2,17.3,,,,,,,,,0.7,0.7,1400000US12001000700,2020-03-29,12,001,000700
,,,,,,,27.9,27.7,,,,,,,,,1.6,1.6,1400000US12001000806,2020-03-29,12,001,000806
,,,,,,,24.6,24.5,,,,,,,,,2.0,2.0,1400000US12001000808,2020-03-29,12,001,000808
,,,,,,,29.2,29.0,,,,,,,,,1.0,1.0,1400000US12001000809,2020-03-29,12,001,000809
,,,,,,,31.8,31.8,,,,,,,,,1.7,1.7,1400000US12001000901,2020-03-29,12,001,000901
,,,,,,,4.1,4.1,,,,,,,,,0.5,0.5,1400000US12001000902,2020-03-29,12,001,000902
,,,,,,,32.2,32.1,,,,,,,,,1.3,1.3,1400000US12001001000,2020-03-29,12,001,001000
,,,,,,,42.5,42.3,,,,,,,,,1.6,1.6,1400000US12001001100,2020-03-29,12,001,001100
,,,,,,,41.3,40.9,,,,,,,,,1.5,1.5,1400000US12001001201,2020-03-29,12,001,001201
,,,,,,,42.5,42.1,,,,,,,,,1.7,1.7,1400000US12001001202,2020-03-29,12,001,001202
,,,,,,,28.3,27.9,,,,,,,,,1.4,1.4,1400000US12001001203,2020-03-29,12,001,001203
,,,,,,,31.0,30.3,,,,,,,,,1.0,1.0,1400000US12001001400,2020-03-29,12,001,001400
,,,,,,,26.8,26.6,,,,,,,,,1.6,1.6,1400000US12001001515,2020-03-29,12,001,001515
,,,,,,,27.5,27.4,,,,,,,,,1.7,1.7,1400000US12001001516,2020-03-29,12,001,001516
,,,,,,,26.7,26.7,,,,,,,,,2.2,2.2,1400000US12001001519,2020-03-29,12,001,001519
,,,,,,,24.5,24.0,,,,,,,,,1.2,1.2,1400000US12001001522,2020-03-29,12,001,001522
,,,,,,,31.0,30.3,,,,,,,,,1.1,1.0,1400000US12001001701,2020-03-29,12,001,001701
,,,,,,,40.7,40.5,,,,,,,,,1.9,1.9,1400000US12001001702,2020-03-29,12,001,001702
,,,,,,,31.2,15.7,,,,,,,,,0.9,0.9,1400000US12001001802,2020-03-29,12,001,001802
,,,,,,,26.2,15.8,,,,,,,,,0.9,0.9,1400000US12086001901,2020-03-29,12,086,001901
,,,,,,,25.8,14.5,,,,,,,,,1.1,1.1,1400000US12086002001,2020-03-29,12,086,002001
,,,,,,,22.3,21.9,,,,,,,,,1.1,1.1,1400000US12086002100,2020-03-29,12,086,002100
,,,,,,,20.3,19.5,,,,,,,,,1.0,0.9,1400000US12086002202,2020-03-29,12,086,002202
,,,,,,,17.1,16.2,,,,,,,,,1.5,1.5,1400000US12086002403,2020-03-29,12,086,002403
,,,,,,,17.4,9.8,,,,,,,,,0.3,0.3,1400000US12086002501,2020-03-29,12,086,002501
,,,,,,,16.7,16.6,,,,,,,,,1.2,1.2,1400000US12086002702,2020-03-29,12,086,002702
,,,,,,,12.9,12.9,,,,,,,,,0.9,0.9,1400000US12086002707,2020-03-29,12,086,002707
,,,,,,,12.4,12.3,,,,,,,,,0.7,0.7,1400000US12086002800,2020-03-29,12,086,002800
,,,,,,,19.0,17.6,,,,,,,,,1.3,1.1,1400000US12086003004,2020-03-29,12,086,003004
,,,,,,,24.2,12.9,,,,,,,,,1.0,0.9,1400000US12086003100,2020-03-29,12,086,003100
,,,,,,,19.9,10.2,,,,,,,,,0.5,0.5,1400000US12086003603,2020-03-29,12,086,003603
,,,,,,,31.6,12.5,,,,,,,,,0.7,0.7,1400000US12086003606,2020-03-29,12,086,003606
,,,,,,,21.1,21.1,,,,,,,,,1.2,1.2,1400000US12086003703,2020-03-29,12,086,003703
,,,,,,,3.8,3.5,,,,,,,,,0.6,0.6,1400000US12086003706,2020-03-29,12,086,003706
,,,,,,,21.3,21.1,,,,,,,,,1.3,1.3,1400000US12086003709,2020-03-29,12,086,003709
,,,,,,,22.0,21.6,,,,,,,,,1.2,1.2,1400000US12086003801,2020-03-29,12,086,003801
,,,,,,,17.4,17.1,,,,,,,,,1.2,1.2,1400000US12086004204,2020-03-29,12,086,004204
,,,,,,,9.8,9.8,,,,,,,,,0.5,0.5,1400000US12086004207,2020-03-29,12,086,004207
,,,,,,,17.0,16.7,,,,,,,,,1.4,1.4,1400000US12086004303,2020-03-29,12,086,004303
,,,,,,,14.7,14.2,,,,,,,,,0.8,0.8,1400000US12086004403,2020-03-29,12,086,004403
,,,,,,,18.8,18.5,,,,,,,,,1.4,1.4,1400000US12086004406,2020-03-29,12,086,004406
,,,,,,,22.5,22.2,,,,,,,,,1.4,1.4,1400000US12086004605,2020-03-29,12,086,004605
,,,,,,,28.3,28.2,,,,,,,,,1.6,1.6,1400000US12086004608,2020-03-29,12,086,004608
,,,,,,,31.2,30.7,,,,,,,,,1.0,1.0,1400000US12086004704,2020-03-29,12,086,004704
,,,,,,,22.6,21.4,,,,,,,,,0.7,0.7,1400000US12086004901,2020-03-29,12,086,004901
,,,,,,,27.0,12.0,,,,,,,,,0.5,0.4,1400000US12086005002,2020-03-29,12,086,005002
,,,,,,,29.8,10.9,,,,,,,,,0.5,0.4,1400000US12086005102,2020-03-29,12,086,005102
,,,,,,,18.6,17.7,,,,,,,,,1.9,1.8,1400000US12086005104,2020-03-29,12,086,005104
,,,,,,,20.5,9.2,,,,,,,,,0.2,0.2,1400000US12086005303,2020-03-29,12,086,005303
,,,,,,,21.0,9.5,,,,,,,,,0.7,0.7,1400000US12086005306,2020-03-29,12,086,005306
,,,,,,,20.4,9.4,,,,,,,,,0.6,0.6,1400000US12086005405,2020-03-29,12,086,005405
,,,,,,,22.9,8.9,,,,,,,,,0.2,0.2,1400000US12086005409,2020-03-29,12,086,005409
,,,,,,,25.4,11.7,,,,,,,,,0.6,0.5,1400000US12086005504,2020-03-29,12,086,005504
,,,,,,,28.5,13.3,,,,,,,,,1.2,1.2,1400000US12086005506,2020-03-29,12,086,005506
,,,,,,,24.7,10.0,,,,,,,,,0.4,0.4,1400000US12086005705,2020-03-29,12,086,005705
,,,,,,,25.2,23.9,,,,,,,,,2.0,1.9,1400000US12086005708,2020-03-29,12,086,005708
,,,,,,,25.4,12.5,,,,,,,,,0.7,0.7,1400000US12086005804,2020-03-29,12,086,005804
,,,,,,,24.0,23.3,,,,,,,,,0.7,0.7,1400000US12086005901,2020-03-29,12,086,005901
,,,,,,,30.6,13.6,,,,,,,,,0.5,0.5,1400000US12086005903,2020-03-29,12,086,005903
,,,,,,,30.0,29.3,,,,,,,,,2.3,2.3,1400000US12086006003,2020-03-29,12,086,006003
,,,,,,,22.6,22.1,,,,,,,,,0.6,0.6,1400000US12086006605,2020-03-29,12,086,006605
,,,,,,,29.5,29.1,,,,,,,,,2.4,2.4,1400000US12086006608,2020-03-29,12,086,006608
,,,,,,,18.7,18.4,,,,,,,,,1.4,1.3,1400000US12127081300,2020-03-29,12,127,081300
,,,,,,,40.2,17.3,,,,,,,,,1.0,1.0,1400000US12127081701,2020-03-29,12,127,081701
,,,,,,,32.4,16.8,,,,,,,,,0.4,0.4,1400000US12127081900,2020-03-29,12,127,081900
,,,,,,,29.2,12.2,,,,,,,,,0.7,0.7,1400000US12127082201,2020-03-29,12,127,082201
,,,,,,,30.2,29.5,,,,,,,,,0.7,0.7,1400000US12127082302,2020-03-29,12,127,082302
,,,,,,,31.7,30.7,,,,,,,,,1.6,1.6,1400000US12127082404,2020-03-29,12,127,082404
,,,,,,,23.9,23.8,,,,,,,,,0.8,0.8,1400000US12127082701,2020-03-29,12,127,082701
,,,,,,,23.7,8.1,,,,,,,,,0.4,0.3,1400000US12127082705,2020-03-29,12,127,082705
,,,,,,,34.8,34.2,,,,,,,,,1.7,1.7,1400000US12127082902,2020-03-29,12,127,082902
,,,,,,,42.7,12.9,,,,,,,,,0.5,0.5,1400000US12127083003,2020-03-29,12,127,083003
,,,,,,,49.1,17.4,,,,,,,,,0.7,0.7,1400000US12127083006,2020-03-29,12,127,083006
,,,,,,,33.9,33.6,,,,,,,,,1.8,1.8,1400000US12127083009,2020-03-29,12,127,083009
,,,,,,,32.6,32.6,,,,,,,,,1.5,1.5,1400000US12127083206,2020-03-29,12,127,083206
,,,,,,,40.5,40.2,,,,,,,,,1.5,1.5,1400000US12127083210,2020-03-29,12,127,083210
,,,,,,,25.8,25.2,,,,,,,,,1.1,1.1,1400000US12127090101,2020-03-29,12,127,090101
,,,,,,,41.0,19.3,,,,,,,,,0.9,0.9,1400000US12127090203,2020-03-29,12,127,090203
,,,,,,,33.5,32.9,,,,,,,,,2.2,2.2,1400000US12127090304,2020-03-29,12,127,090304
,,,,,,,37.0,36.7,,,,,,,,,1.9,1.9,1400000US12127090307,2020-03-29,12,127,090307
,,,,,,,32.3,31.7,,,,,,,,,0.8,0.8,1400000US12127090402,2020-03-29,12,127,090402
,,,,,,,35.4,35.1,,,,,,,,,1.1,1.1,1400000US12127090701,2020-03-29,12,127,090701
,,,,,,,34.3,33.4,,,,,,,,,1.8,1.8,1400000US12127090804,2020-03-29,12,127,090804
,,,,,,,45.4,17.0,,,,,,,,,1.2,1.2,1400000US12127090808,2020-03-29,12,127,090808
,,,,,,,38.6,37.9,,,,,,,,,1.6,1.6,1400000US12127090905,2020-03-29,12,127,090905
