CAVG,CINTMAX,CINTMED,CINTMIN,CMAX,CMED,CMIN,CRRALL,CRRINT,DAVG,DINTAVG,DINTMAX,DINTMED,DINTMIN,DMAX,DMED,DMIN,DRRALL,DRRINT,GEO_ID,RESP_DATE,state,county,tract
,,,,,,,73.7,73.5,,,,,,,,,0.1,0.1,1400000US46083010111,2020-04-13,46,083,010111
,,,,,,,60.2,59.8,,,,,,,,,0.3,0.3,1400000US46083010112,2020-04-13,46,083,010112
,,,,,,,59.1,58.8,,,,,,,,,0.3,0.2,1400000US46083010113,2020-04-13,46,083,010113
,,,,,,,62.0,61.6,,,,,,,,,0.4,0.4,1400000US46083010114,2020-04-13,46,083,010114
,,,,,,,62.6,62.5,,,,,,,,,0.1,0.1,1400000US46083010115,2020-04-13,46,083,010115
,,,,,,,61.9,58.0,,,,,,,,,0.1,0.1,1400000US46083010200,2020-04-13,46,083,010200
,,,,,,,58.1,57.3,,,,,,,,,0.5,0.5,1400000US46083010300,2020-04-13,46,083,010300
,,,,,,,50.9,50.5,,,,,,,,,0.4,0.4,1400000US46083010400,2020-04-13,46,083,010400
,,,,,,,3.7,3.7,,,,,,,,,0.0,0.0,1400000US46085940100,2020-04-13,46,085,940100
,,,,,,,20.7,13.3,,,,,,,,,0.2,0.2,1400000US46085972600,2020-04-13,46,085,972600
,,,,,,,52.1,50.4,,,,,,,,,0.5,0.4,1400000US46087964600,2020-04-13,46,087,964600
,,,,,,,46.1,44.2,,,,,,,,,0.9,0.3,1400000US46087964700,2020-04-13,46,087,964700
,,,,,,,26.9,10.1,,,,,,,,,0.3,0.1,1400000US46089963100,2020-04-13,46,089,963100
,,,,,,,22.4,22.1,,,,,,,,,0.1,0.0,1400000US46091950800,2020-04-13,46,091,950800
,,,,,,,36.0,36.0,,,,,,,,,0.0,0.0,1400000US46093020200,2020-04-13,46,093,020200
,,,,,,,49.4,48.9,,,,,,,,,0.4,0.4,1400000US46093020302,2020-04-13,46,093,020302
,,,,,,,54.7,53.2,,,,,,,,,1.3,0.5,1400000US46093020303,2020-04-13,46,093,020303
,,,,,,,29.1,28.9,,,,,,,,,0.1,0.1,1400000US46093020304,2020-04-13,46,093,020304
,,,,,,,30.8,30.6,,,,,,,,,0.4,0.4,1400000US46093020500,2020-04-13,46,093,020500
,,,,,,,38.0,37.0,,,,,,,,,0.4,0.4,1400000US46097961600,2020-04-13,46,097,961600
,,,,,,,42.2,40.1,,,,,,,,,1.1,0.5,1400000US46099000201,2020-04-13,46,099,000201
,,,,,,,44.7,43.7,,,,,,,,,0.5,0.5,1400000US46099000202,2020-04-13,46,099,000202
,,,,,,,62.3,58.6,,,,,,,,,0.9,0.6,1400000US46099000401,2020-04-13,46,099,000401
,,,,,,,56.9,54.3,,,,,,,,,0.9,0.3,1400000US46099000406,2020-04-13,46,099,000406
,,,,,,,54.9,54.1,,,,,,,,,0.2,0.2,1400000US46099000407,2020-04-13,46,099,000407
,,,,,,,41.7,39.7,,,,,,,,,0.7,0.4,1400000US46099000701,2020-04-13,46,099,000701
,,,,,,,46.3,45.2,,,,,,,,,0.1,0.1,1400000US46099000900,2020-04-13,46,099,000900
,,,,,,,50.6,49.7,,,,,,,,,0.2,0.2,1400000US46099001001,2020-04-13,46,099,001001
,,,,,,,70.0,69.7,,,,,,,,,0.5,0.5,1400000US46099001105,2020-04-13,46,099,001105
,,,,,,,61.2,57.5,,,,,,,,,1.5,0.5,1400000US46099001107,2020-04-13,46,099,001107
,,,,,,,48.2,43.2,,,,,,,,,1.7,0.3,1400000US46099001109,2020-04-13,46,099,001109
,,,,,,,74.1,73.9,,,,,,,,,0.2,0.2,1400000US46099001111,2020-04-13,46,099,001111
,,,,,,,68.0,67.9,,,,,,,,,0.5,0.5,1400000US46099001112,2020-04-13,46,099,001112
,,,,,,,52.9,50.1,,,,,,,,,1.1,0.2,1400000US46099001501,2020-04-13,46,099,001501
,,,,,,,67.7,67.2,,,,,,,,,0.2,0.2,1400000US46099001600,2020-04-13,46,099,001600
,,,,,,,64.0,63.3,,,,,,,,,0.5,0.5,1400000US46099001700,2020-04-13,46,099,001700
,,,,,,,64.6,64.0,,,,,,,,,0.3,0.3,1400000US46099001804,2020-04-13,46,099,001804
,,,,,,,65.5,64.9,,,,,,,,,0.3,0.3,1400000US46099001806,2020-04-13,46,099,001806
,,,,,,,70.3,67.2,,,,,,,,,1.0,0.1,1400000US46099001901,2020-04-13,46,099,001901
,,,,,,,63.4,61.3,,,,,,,,,0.9,0.5,1400000US46099010101,2020-04-13,46,099,010101
,,,,,,,59.4,57.5,,,,,,,,,0.3,0.3,1400000US46099010200,2020-04-13,46,099,010200
,,,,,,,61.8,61.1,,,,,,,,,0.3,0.3,1400000US46099010300,2020-04-13,46,099,010300
,,,,,,,59.3,59.1,,,,,,,,,0.5,0.5,1400000US46083010110,2020-04-13,46,083,010110
,,,,,,,60.0,59.7,,,,,,,,,0.4,0.4,1400000US46099010402,2020-04-13,46,099,010402
,,,,,,,62.3,61.8,,,,,,,,,0.2,0.2,1400000US46099010404,2020-04-13,46,099,010404
,,,,,,,56.9,56.4,,,,,,,,,0.3,0.3,1400000US46099010405,2020-04-13,46,099,010405
,,,,,,,66.5,65.5,,,,,,,,,0.2,0.2,1400000US46099010501,2020-04-13,46,099,010501
,,,,,,,61.3,58.3,,,,,,,,,0.9,0.2,1400000US46099010600,2020-04-13,46,099,010600
,,,,,,,46.5,44.7,,,,,,,,,0.7,0.4,1400000US46101959600,2020-04-13,46,101,959600
,,,,,,,0.5,0.5,,,,,,,,,0.0,0.0,1400000US46102940500,2020-04-13,46,102,940500
,,,,,,,0.5,0.4,,,,,,,,,0.0,0.0,1400000US46102940900,2020-04-13,46,102,940900
,,,,,,,44.5,41.3,,,,,,,,,2.0,0.4,1400000US46103010201,2020-04-13,46,103,010201
,,,,,,,42.2,41.5,,,,,,,,,0.3,0.3,1400000US46103010300,2020-04-13,46,103,010300
,,,,,,,38.4,35.4,,,,,,,,,2.2,0.4,1400000US46103010500,2020-04-13,46,103,010500
,,,,,,,55.2,52.4,,,,,,,,,1.8,0.2,1400000US46103010600,2020-04-13,46,103,010600
,,,,,,,49.9,48.9,,,,,,,,,0.1,0.1,1400000US46103010800,2020-04-13,46,103,010800
,,,,,,,61.2,60.7,,,,,,,,,0.1,0.1,1400000US46103010904,2020-04-13,46,103,010904
,,,,,,,54.6,53.2,,,,,,,,,0.9,0.5,1400000US46103010905,2020-04-13,46,103,010905
,,,,,,,58.5,57.1,,,,,,,,,1.6,0.8,1400000US46103010906,2020-04-13,46,103,010906
,,,,,,,50.4,49.8,,,,,,,,,0.1,0.1,1400000US46103010907,2020-04-13,46,103,010907
,,,,,,,55.7,55.3,,,,,,,,,0.3,0.2,1400000US46103010908,2020-04-13,46,103,010908
,,,,,,,61.9,61.3,,,,,,,,,0.3,0.3,1400000US46103011001,2020-04-13,46,103,011001
,,,,,,,63.3,62.6,,,,,,,,,0.4,0.4,1400000US46103011002,2020-04-13,46,103,011002
,,,,,,,67.7,67.5,,,,,,,,,0.3,0.3,1400000US46103011004,2020-04-13,46,103,011004
,,,,,,,39.6,39.1,,,,,,,,,0.5,0.4,1400000US46103011005,2020-04-13,46,103,011005
,,,,,,,50.9,50.3,,,,,,,,,0.3,0.3,1400000US46103011100,2020-04-13,46,103,011100
,,,,,,,53.6,52.9,,,,,,,,,0.4,0.4,1400000US46103011200,2020-04-13,46,103,011200
,,,,,,,60.6,59.9,,,,,,,,,0.4,0.4,1400000US46103011300,2020-04-13,46,103,011300
,,,,,,,48.6,48.0,,,,,,,,,0.2,0.2,1400000US46103011400,2020-04-13,46,103,011400
,,,,,,,58.3,57.9,,,,,,,,,0.4,0.2,1400000US46103011601,2020-04-13,46,103,011601
,,,,,,,28.9,28.1,,,,,,,,,0.5,0.0,1400000US46103011602,2020-04-13,46,103,011602
,,,,,,,34.2,14.1,,,,,,,,,0.3,0.1,1400000US46103011700,2020-04-13,46,103,011700
,,,,,,,38.8,14.0,,,,,,,,,0.2,0.1,1400000US46105968300,2020-04-13,46,105,968300
,,,,,,,28.2,27.9,,,,,,,,,0.2,0.2,1400000US46107000100,2020-04-13,46,107,000100
,,,,,,,19.4,19.1,,,,,,,,,0.0,0.0,1400000US46109940700,2020-04-13,46,109,940700
,,,,,,,13.0,13.0,,,,,,,,,0.3,0.3,1400000US46109940800,2020-04-13,46,109,940800
,,,,,,,34.2,33.7,,,,,,,,,0.2,0.2,1400000US46111962100,2020-04-13,46,111,962100
,,,,,,,58.5,22.0,,,,,,,,,0.2,0.1,1400000US46115000200,2020-04-13,46,115,000200
,,,,,,,43.6,17.2,,,,,,,,,0.1,0.1,1400000US46115000300,2020-04-13,46,115,000300
,,,,,,,0.8,0.8,,,,,,,,,0.0,0.0,1400000US46121940100,2020-04-13,46,121,940100
,,,,,,,35.1,9.9,,,,,,,,,0.3,0.1,1400000US46123971600,2020-04-13,46,123,971600
,,,,,,,48.3,46.5,,,,,,,,,0.8,0.6,1400000US46125965100,2020-04-13,46,125,965100
