CAVG,CINTMAX,CINTMED,CINTMIN,CMAX,CMED,CMIN,CRRALL,CRRINT,DAVG,DINTAVG,DINTMAX,DINTMED,DINTMIN,DMAX,DMED,DMIN,DRRALL,DRRINT,GEO_ID,RESP_DATE,state,county,tract
,,,,,,,22.2,14.0,,,,,,,,,0.4,0.3,1400000US42089300201,2020-04-06,42,089,300201
,,,,,,,34.7,33.7,,,,,,,,,0.5,0.5,1400000US42089300203,2020-04-06,42,089,300203
,,,,,,,30.0,29.8,,,,,,,,,0.5,0.5,1400000US42089300204,2020-04-06,42,089,300204
,,,,,,,33.0,32.4,,,,,,,,,0.5,0.5,1400000US42089300308,2020-04-06,42,089,300308
,,,,,,,5.4,5.4,,,,,,,,,0.2,0.2,1400000US42089300311,2020-04-06,42,089,300311
,,,,,,,10.0,7.4,,,,,,,,,0.2,0.2,1400000US42089300312,2020-04-06,42,089,300312
,,,,,,,7.7,7.6,,,,,,,,,0.5,0.4,1400000US42089300313,2020-04-06,42,089,300313
,,,,,,,13.5,13.4,,,,,,,,,0.3,0.3,1400000US42089300314,2020-04-06,42,089,300314
,,,,,,,15.0,14.8,,,,,,,,,0.7,0.7,1400000US42089300315,2020-04-06,42,089,300315
,,,,,,,27.4,27.1,,,,,,,,,0.7,0.7,1400000US42089300316,2020-04-06,42,089,300316
,,,,,,,22.2,21.8,,,,,,,,,0.5,0.5,1400000US42089300317,2020-04-06,42,089,300317
,,,,,,,24.6,24.3,,,,,,,,,0.5,0.5,1400000US42089300318,2020-04-06,42,089,300318
,,,,,,,19.0,18.7,,,,,,,,,0.5,0.5,1400000US42089300319,2020-04-06,42,089,300319
,,,,,,,13.7,12.9,,,,,,,,,0.9,0.9,1400000US42089300321,2020-04-06,42,089,300321
,,,,,,,14.5,14.4,,,,,,,,,0.8,0.8,1400000US42089300322,2020-04-06,42,089,300322
,,,,,,,26.4,25.9,,,,,,,,,0.5,0.5,1400000US42089300401,2020-04-06,42,089,300401
,,,,,,,36.6,36.0,,,,,,,,,0.4,0.4,1400000US42089300405,2020-04-06,42,089,300405
,,,,,,,59.2,58.6,,,,,,,,,0.5,0.5,1400000US42091201201,2020-04-06,42,091,201201
,,,,,,,40.4,40.0,,,,,,,,,0.3,0.3,1400000US42089300406,2020-04-06,42,089,300406
,,,,,,,18.2,18.0,,,,,,,,,0.3,0.3,1400000US42089300501,2020-04-06,42,089,300501
,,,,,,,42.2,41.7,,,,,,,,,0.7,0.7,1400000US42089300502,2020-04-06,42,089,300502
,,,,,,,33.4,32.6,,,,,,,,,0.3,0.3,1400000US42089300700,2020-04-06,42,089,300700
,,,,,,,30.7,30.2,,,,,,,,,0.3,0.3,1400000US42089300802,2020-04-06,42,089,300802
,,,,,,,45.6,44.9,,,,,,,,,0.7,0.7,1400000US42089300901,2020-04-06,42,089,300901
,,,,,,,42.7,18.6,,,,,,,,,0.7,0.1,1400000US42089301002,2020-04-06,42,089,301002
,,,,,,,16.2,16.1,,,,,,,,,0.6,0.6,1400000US42089301004,2020-04-06,42,089,301004
,,,,,,,42.4,41.2,,,,,,,,,0.9,0.9,1400000US42089301005,2020-04-06,42,089,301005
,,,,,,,47.2,46.8,,,,,,,,,0.4,0.4,1400000US42089301102,2020-04-06,42,089,301102
,,,,,,,23.4,23.3,,,,,,,,,0.7,0.7,1400000US42089301202,2020-04-06,42,089,301202
,,,,,,,38.3,37.5,,,,,,,,,0.4,0.4,1400000US42089301204,2020-04-06,42,089,301204
,,,,,,,47.8,47.7,,,,,,,,,0.4,0.4,1400000US42089301207,2020-04-06,42,089,301207
,,,,,,,41.4,40.9,,,,,,,,,0.5,0.5,1400000US42089301302,2020-04-06,42,089,301302
,,,,,,,29.8,29.4,,,,,,,,,0.5,0.5,1400000US42089301304,2020-04-06,42,089,301304
,,,,,,,12.4,12.4,,,,,,,,,0.7,0.7,1400000US42089301404,2020-04-06,42,089,301404
,,,,,,,34.4,34.0,,,,,,,,,0.5,0.5,1400000US42089301405,2020-04-06,42,089,301405
,,,,,,,63.5,63.0,,,,,,,,,1.2,1.2,1400000US42091200103,2020-04-06,42,091,200103
,,,,,,,56.9,21.8,,,,,,,,,0.5,0.2,1400000US42091200106,2020-04-06,42,091,200106
,,,,,,,48.0,47.3,,,,,,,,,0.4,0.4,1400000US42091200301,2020-04-06,42,091,200301
,,,,,,,59.9,59.5,,,,,,,,,1.1,1.1,1400000US42091200306,2020-04-06,42,091,200306
