CAVG,CINTMAX,CINTMED,CINTMIN,CMAX,CMED,CMIN,CRRALL,CRRINT,DAVG,DINTAVG,DINTMAX,DINTMED,DINTMIN,DMAX,DMED,DMIN,DRRALL,DRRINT,GEO_ID,RESP_DATE,state,county,tract
,,,,,,,66.9,57.7,,,,,,,,,0.0,0.0,1400000US21019030700,2020-06-30,21,019,030700
,,,,,,,85.7,82.7,,,,,,,,,0.0,0.0,1400000US21015070403,2020-06-30,21,015,070403
,,,,,,,78.2,70.4,,,,,,,,,0.1,0.1,1400000US21015070405,2020-06-30,21,015,070405
,,,,,,,60.8,33.0,,,,,,,,,1.3,0.0,1400000US21019030400,2020-06-30,21,019,030400
,,,,,,,62.9,51.4,,,,,,,,,0.0,0.0,1400000US21019030900,2020-06-30,21,019,030900
,,,,,,,68.5,57.3,,,,,,,,,0.0,0.0,1400000US21019031004,2020-06-30,21,019,031004
,,,,,,,69.7,58.6,,,,,,,,,0.1,0.1,1400000US21019031200,2020-06-30,21,019,031200
,,,,,,,73.6,64.4,,,,,,,,,0.0,0.0,1400000US21021930200,2020-06-30,21,021,930200
,,,,,,,65.3,57.7,,,,,,,,,0.1,0.1,1400000US21021930500,2020-06-30,21,021,930500
,,,,,,,69.0,55.3,,,,,,,,,0.0,0.0,1400000US21021930700,2020-06-30,21,021,930700
,,,,,,,63.2,25.0,,,,,,,,,0.0,0.0,1400000US21023950300,2020-06-30,21,023,950300
,,,,,,,53.3,25.8,,,,,,,,,0.0,0.0,1400000US21025920302,2020-06-30,21,025,920302
,,,,,,,50.2,22.1,,,,,,,,,1.2,0.1,1400000US21025920600,2020-06-30,21,025,920600
,,,,,,,62.4,47.7,,,,,,,,,0.0,0.0,1400000US21027960100,2020-06-30,21,027,960100
,,,,,,,62.3,46.2,,,,,,,,,0.1,0.0,1400000US21027960300,2020-06-30,21,027,960300
,,,,,,,40.4,17.1,,,,,,,,,0.0,0.0,1400000US21027960502,2020-06-30,21,027,960502
,,,,,,,81.2,71.8,,,,,,,,,0.0,0.0,1400000US21029020103,2020-06-30,21,029,020103
,,,,,,,81.5,70.7,,,,,,,,,0.1,0.1,1400000US21029020202,2020-06-30,21,029,020202
