CAVG,CINTMAX,CINTMED,CINTMIN,CMAX,CMED,CMIN,CRRALL,CRRINT,DAVG,DINTAVG,DINTMAX,DINTMED,DINTMIN,DMAX,DMED,DMIN,DRRALL,DRRINT,GEO_ID,RESP_DATE,state,county,tract
,,,,,,,72.0,71.6,,,,,,,,,0.1,0.1,1400000US25017374200,2020-04-23,25,017,374200
,,,,,,,67.0,63.9,,,,,,,,,0.3,0.2,1400000US25017373600,2020-04-23,25,017,373600
,,,,,,,66.1,65.2,,,,,,,,,0.2,0.2,1400000US25017373800,2020-04-23,25,017,373800
,,,,,,,65.2,64.7,,,,,,,,,0.1,0.1,1400000US25017373901,2020-04-23,25,017,373901
,,,,,,,73.3,73.0,,,,,,,,,0.1,0.1,1400000US25017374300,2020-04-23,25,017,374300
,,,,,,,65.4,65.0,,,,,,,,,0.2,0.2,1400000US25017374500,2020-04-23,25,017,374500
,,,,,,,64.7,63.9,,,,,,,,,0.3,0.3,1400000US25017374700,2020-04-23,25,017,374700
,,,,,,,72.0,67.7,,,,,,,,,0.3,0.3,1400000US25017374800,2020-04-23,25,017,374800
,,,,,,,66.1,65.9,,,,,,,,,0.1,0.1,1400000US25017382200,2020-04-23,25,017,382200
,,,,,,,64.0,63.1,,,,,,,,,0.2,0.2,1400000US25017382400,2020-04-23,25,017,382400
,,,,,,,46.6,46.2,,,,,,,,,0.1,0.1,1400000US25017382500,2020-04-23,25,017,382500
,,,,,,,61.3,60.2,,,,,,,,,0.3,0.3,1400000US25017382602,2020-04-23,25,017,382602
,,,,,,,33.5,27.9,,,,,,,,,0.3,0.1,1400000US25017383101,2020-04-23,25,017,383101
,,,,,,,29.1,26.9,,,,,,,,,0.1,0.0,1400000US25017383102,2020-04-23,25,017,383102
,,,,,,,43.3,41.6,,,,,,,,,0.3,0.1,1400000US25017383200,2020-04-23,25,017,383200
,,,,,,,37.8,36.8,,,,,,,,,0.3,0.3,1400000US25017383300,2020-04-23,25,017,383300
,,,,,,,30.0,29.4,,,,,,,,,0.1,0.1,1400000US25017383401,2020-04-23,25,017,383401
,,,,,,,46.2,45.8,,,,,,,,,0.1,0.1,1400000US25017383402,2020-04-23,25,017,383402
,,,,,,,49.3,47.8,,,,,,,,,0.1,0.1,1400000US25017383501,2020-04-23,25,017,383501
,,,,,,,63.8,60.6,,,,,,,,,0.0,0.0,1400000US25017383502,2020-04-23,25,017,383502
,,,,,,,67.0,62.4,,,,,,,,,0.1,0.1,1400000US25017383600,2020-04-23,25,017,383600
,,,,,,,68.1,67.3,,,,,,,,,0.2,0.2,1400000US25017383700,2020-04-23,25,017,383700
,,,,,,,69.9,69.3,,,,,,,,,0.1,0.1,1400000US25017383800,2020-04-23,25,017,383800
,,,,,,,74.1,73.5,,,,,,,,,0.1,0.1,1400000US25017383902,2020-04-23,25,017,383902
,,,,,,,78.9,78.7,,,,,,,,,0.2,0.2,1400000US25017383903,2020-04-23,25,017,383903
,,,,,,,69.4,68.0,,,,,,,,,0.1,0.1,1400000US25017383904,2020-04-23,25,017,383904
,,,,,,,64.5,63.2,,,,,,,,,0.2,0.0,1400000US25017384004,2020-04-23,25,017,384004
,,,,,,,66.7,66.3,,,,,,,,,0.2,0.2,1400000US25017385101,2020-04-23,25,017,385101
,,,,,,,60.9,58.6,,,,,,,,,0.2,0.2,1400000US25017385201,2020-04-23,25,017,385201
,,,,,,,65.5,65.1,,,,,,,,,0.0,0.0,1400000US25017385204,2020-04-23,25,017,385204
,,,,,,,70.1,69.9,,,,,,,,,0.2,0.2,1400000US25017386100,2020-04-23,25,017,386100
,,,,,,,69.3,68.6,,,,,,,,,0.2,0.2,1400000US25017387201,2020-04-23,25,017,387201
,,,,,,,68.6,68.5,,,,,,,,,0.1,0.1,1400000US25017388100,2020-04-23,25,017,388100
,,,,,,,56.8,55.4,,,,,,,,,0.5,0.1,1400000US25017388200,2020-04-23,25,017,388200
,,,,,,,55.3,51.6,,,,,,,,,0.2,0.1,1400000US25017388400,2020-04-23,25,017,388400
,,,,,,,35.1,34.7,,,,,,,,,0.1,0.1,1400000US25019950201,2020-04-23,25,019,950201
,,,,,,,10.4,9.8,,,,,,,,,0.3,0.0,1400000US25019950307,2020-04-23,25,019,950307
,,,,,,,7.3,7.2,,,,,,,,,0.1,0.1,1400000US25019950500,2020-04-23,25,019,950500
,,,,,,,46.1,44.1,,,,,,,,,0.0,0.0,1400000US25021400201,2020-04-23,25,021,400201
,,,,,,,48.5,46.9,,,,,,,,,0.1,0.1,1400000US25021400300,2020-04-23,25,021,400300
,,,,,,,62.1,61.3,,,,,,,,,0.3,0.3,1400000US25017373400,2020-04-23,25,017,373400
,,,,,,,43.2,42.5,,,,,,,,,0.5,0.5,1400000US25025051101,2020-04-23,25,025,051101
,,,,,,,40.4,39.9,,,,,,,,,0.5,0.4,1400000US25025050500,2020-04-23,25,025,050500
,,,,,,,37.3,34.8,,,,,,,,,0.1,0.1,1400000US25025050700,2020-04-23,25,025,050700
,,,,,,,40.4,37.3,,,,,,,,,0.0,0.0,1400000US25025050901,2020-04-23,25,025,050901
,,,,,,,51.7,48.0,,,,,,,,,0.2,0.1,1400000US25025060101,2020-04-23,25,025,060101
,,,,,,,50.3,46.5,,,,,,,,,0.0,0.0,1400000US25025060200,2020-04-23,25,025,060200
,,,,,,,44.9,44.2,,,,,,,,,0.8,0.6,1400000US25025060400,2020-04-23,25,025,060400
,,,,,,,21.0,20.4,,,,,,,,,0.1,0.1,1400000US25025060600,2020-04-23,25,025,060600
,,,,,,,27.4,25.6,,,,,,,,,0.0,0.0,1400000US25025060700,2020-04-23,25,025,060700
,,,,,,,26.7,26.2,,,,,,,,,0.4,0.2,1400000US25025061000,2020-04-23,25,025,061000
,,,,,,,36.0,35.5,,,,,,,,,0.1,0.1,1400000US25025061201,2020-04-23,25,025,061201
,,,,,,,44.8,42.8,,,,,,,,,0.0,0.0,1400000US25025061202,2020-04-23,25,025,061202
,,,,,,,30.3,28.5,,,,,,,,,0.1,0.1,1400000US25025070102,2020-04-23,25,025,070102
,,,,,,,28.3,26.2,,,,,,,,,0.3,0.3,1400000US25025070201,2020-04-23,25,025,070201
,,,,,,,42.7,40.3,,,,,,,,,0.4,0.2,1400000US25025070202,2020-04-23,25,025,070202
,,,,,,,41.4,38.5,,,,,,,,,0.2,0.2,1400000US25025070302,2020-04-23,25,025,070302
,,,,,,,23.5,22.1,,,,,,,,,0.2,0.2,1400000US25025070402,2020-04-23,25,025,070402
,,,,,,,50.8,45.5,,,,,,,,,0.2,0.1,1400000US25025070502,2020-04-23,25,025,070502
,,,,,,,53.1,49.6,,,,,,,,,0.6,0.1,1400000US25025070700,2020-04-23,25,025,070700
,,,,,,,52.8,49.2,,,,,,,,,0.3,0.2,1400000US25025070800,2020-04-23,25,025,070800
,,,,,,,46.2,44.6,,,,,,,,,0.2,0.2,1400000US25025071101,2020-04-23,25,025,071101
,,,,,,,35.3,24.7,,,,,,,,,0.0,0.0,1400000US25025080100,2020-04-23,25,025,080100
,,,,,,,41.1,25.3,,,,,,,,,0.1,0.1,1400000US25025080500,2020-04-23,25,025,080500
,,,,,,,38.5,19.6,,,,,,,,,0.2,0.2,1400000US25025080801,2020-04-23,25,025,080801
,,,,,,,46.3,42.9,,,,,,,,,0.0,0.0,1400000US25025080900,2020-04-23,25,025,080900
,,,,,,,29.5,28.8,,,,,,,,,0.1,0.1,1400000US25025081101,2020-04-23,25,025,081101
,,,,,,,53.9,49.9,,,,,,,,,0.3,0.3,1400000US25025081102,2020-04-23,25,025,081102
,,,,,,,40.1,39.0,,,,,,,,,0.6,0.5,1400000US25025081200,2020-04-23,25,025,081200
,,,,,,,33.6,19.2,,,,,,,,,0.2,0.1,1400000US25025081301,2020-04-23,25,025,081301
,,,,,,,39.5,20.6,,,,,,,,,0.0,0.0,1400000US25025081302,2020-04-23,25,025,081302
,,,,,,,42.0,38.5,,,,,,,,,0.2,0.1,1400000US25025081400,2020-04-23,25,025,081400
