CAVG,CINTMAX,CINTMED,CINTMIN,CMAX,CMED,CMIN,CRRALL,CRRINT,DAVG,DINTAVG,DINTMAX,DINTMED,DINTMIN,DMAX,DMED,DMIN,DRRALL,DRRINT,GEO_ID,RESP_DATE,state,county,tract
,,,,,,,65.5,52.6,,,,,,,,,0.2,0.1,1400000US44007011902,2020-05-09,44,007,011902
,,,,,,,73.1,63.6,,,,,,,,,0.2,0.1,1400000US44007011600,2020-05-09,44,007,011600
,,,,,,,68.0,59.3,,,,,,,,,0.2,0.1,1400000US44007011702,2020-05-09,44,007,011702
,,,,,,,60.4,47.6,,,,,,,,,0.3,0.2,1400000US44007011901,2020-05-09,44,007,011901
,,,,,,,54.2,45.0,,,,,,,,,0.3,0.0,1400000US44007012102,2020-05-09,44,007,012102
,,,,,,,56.4,44.8,,,,,,,,,0.4,0.1,1400000US44007012104,2020-05-09,44,007,012104
,,,,,,,63.0,54.4,,,,,,,,,0.2,0.1,1400000US44007012200,2020-05-09,44,007,012200
,,,,,,,63.8,52.0,,,,,,,,,0.4,0.2,1400000US44007012401,2020-05-09,44,007,012401
,,,,,,,56.5,23.3,,,,,,,,,0.5,0.3,1400000US44007012500,2020-05-09,44,007,012500
,,,,,,,66.9,56.9,,,,,,,,,0.3,0.1,1400000US44007012602,2020-05-09,44,007,012602
,,,,,,,68.0,57.8,,,,,,,,,0.2,0.0,1400000US44007012701,2020-05-09,44,007,012701
,,,,,,,57.3,47.6,,,,,,,,,0.3,0.1,1400000US44007012801,2020-05-09,44,007,012801
,,,,,,,70.1,63.3,,,,,,,,,0.2,0.1,1400000US44007012803,2020-05-09,44,007,012803
,,,,,,,58.8,49.2,,,,,,,,,0.2,0.1,1400000US44007012900,2020-05-09,44,007,012900
,,,,,,,63.8,57.0,,,,,,,,,0.1,0.0,1400000US44007013001,2020-05-09,44,007,013001
,,,,,,,57.9,51.5,,,,,,,,,0.2,0.1,1400000US44007013002,2020-05-09,44,007,013002
,,,,,,,61.7,53.1,,,,,,,,,0.0,0.0,1400000US44007013101,2020-05-09,44,007,013101
,,,,,,,61.5,52.8,,,,,,,,,0.2,0.2,1400000US44007013102,2020-05-09,44,007,013102
,,,,,,,62.3,55.3,,,,,,,,,0.3,0.0,1400000US44007013201,2020-05-09,44,007,013201
,,,,,,,66.0,57.0,,,,,,,,,0.2,0.0,1400000US44007013202,2020-05-09,44,007,013202
,,,,,,,63.7,55.0,,,,,,,,,0.3,0.1,1400000US44007013300,2020-05-09,44,007,013300
,,,,,,,61.3,54.1,,,,,,,,,0.2,0.2,1400000US44007013400,2020-05-09,44,007,013400
,,,,,,,52.0,43.7,,,,,,,,,0.3,0.0,1400000US44007013500,2020-05-09,44,007,013500
,,,,,,,57.1,50.3,,,,,,,,,0.4,0.2,1400000US44007013600,2020-05-09,44,007,013600
,,,,,,,53.2,45.3,,,,,,,,,0.1,0.1,1400000US44007013701,2020-05-09,44,007,013701
,,,,,,,58.1,50.6,,,,,,,,,0.2,0.1,1400000US44007013702,2020-05-09,44,007,013702
,,,,,,,65.8,56.0,,,,,,,,,0.4,0.1,1400000US44007013800,2020-05-09,44,007,013800
,,,,,,,61.0,51.0,,,,,,,,,0.4,0.2,1400000US44007014000,2020-05-09,44,007,014000
,,,,,,,46.3,20.6,,,,,,,,,1.0,0.6,1400000US44007014100,2020-05-09,44,007,014100
,,,,,,,69.1,58.2,,,,,,,,,0.3,0.1,1400000US44007014300,2020-05-09,44,007,014300
,,,,,,,74.7,68.5,,,,,,,,,0.1,0.1,1400000US44007014501,2020-05-09,44,007,014501
,,,,,,,65.4,53.0,,,,,,,,,0.2,0.1,1400000US44007014502,2020-05-09,44,007,014502
,,,,,,,62.5,54.2,,,,,,,,,0.2,0.1,1400000US44007014800,2020-05-09,44,007,014800
,,,,,,,46.4,25.7,,,,,,,,,0.7,0.4,1400000US44007015000,2020-05-09,44,007,015000
,,,,,,,43.6,15.4,,,,,,,,,0.5,0.1,1400000US44007015200,2020-05-09,44,007,015200
,,,,,,,34.5,19.3,,,,,,,,,0.6,0.3,1400000US44007015400,2020-05-09,44,007,015400
,,,,,,,46.7,38.0,,,,,,,,,0.2,0.0,1400000US44007015600,2020-05-09,44,007,015600
,,,,,,,61.7,52.8,,,,,,,,,0.1,0.1,1400000US44007015700,2020-05-09,44,007,015700
,,,,,,,47.7,24.7,,,,,,,,,0.8,0.2,1400000US44007015900,2020-05-09,44,007,015900
,,,,,,,30.1,26.7,,,,,,,,,0.3,0.1,1400000US44007016100,2020-05-09,44,007,016100
,,,,,,,57.5,47.1,,,,,,,,,0.2,0.2,1400000US44007016300,2020-05-09,44,007,016300
,,,,,,,62.2,54.3,,,,,,,,,0.2,0.1,1400000US44007016500,2020-05-09,44,007,016500
,,,,,,,40.8,32.3,,,,,,,,,0.1,0.0,1400000US44007016700,2020-05-09,44,007,016700
,,,,,,,38.6,32.4,,,,,,,,,0.1,0.0,1400000US44007017600,2020-05-09,44,007,017600
,,,,,,,62.9,50.8,,,,,,,,,0.1,0.0,1400000US44007017000,2020-05-09,44,007,017000
,,,,,,,46.3,39.4,,,,,,,,,0.2,0.1,1400000US44007017300,2020-05-09,44,007,017300
,,,,,,,41.1,20.9,,,,,,,,,0.3,0.2,1400000US44007017400,2020-05-09,44,007,017400
