CAVG,CINTMAX,CINTMED,CINTMIN,CMAX,CMED,CMIN,CRRALL,CRRINT,DAVG,DINTAVG,DINTMAX,DINTMED,DINTMIN,DMAX,DMED,DMIN,DRRALL,DRRINT,GEO_ID,RESP_DATE,state,county,tract
,,,,,,,33.8,14.1,,,,,,,,,0.2,0.1,1400000US16039960100,2020-07-28,16,039,960100
,,,,,,,71.1,62.7,,,,,,,,,0.3,0.2,1400000US16039960201,2020-07-28,16,039,960201
,,,,,,,76.2,65.4,,,,,,,,,0.2,0.2,1400000US16039960202,2020-07-28,16,039,960202
,,,,,,,67.5,56.6,,,,,,,,,0.5,0.2,1400000US16039960300,2020-07-28,16,039,960300
,,,,,,,62.7,56.3,,,,,,,,,0.2,0.0,1400000US16039960401,2020-07-28,16,039,960401
,,,,,,,64.9,54.8,,,,,,,,,0.4,0.1,1400000US16039960402,2020-07-28,16,039,960402
,,,,,,,36.0,31.3,,,,,,,,,0.3,0.3,1400000US16039960500,2020-07-28,16,039,960500
,,,,,,,68.5,58.8,,,,,,,,,0.3,0.2,1400000US16041970100,2020-07-28,16,041,970100
,,,,,,,73.4,65.6,,,,,,,,,0.2,0.1,1400000US16041970200,2020-07-28,16,041,970200
,,,,,,,12.9,7.1,,,,,,,,,0.0,0.0,1400000US16043970100,2020-07-28,16,043,970100
,,,,,,,50.2,28.6,,,,,,,,,0.2,0.2,1400000US16043970200,2020-07-28,16,043,970200
,,,,,,,68.7,56.6,,,,,,,,,0.2,0.2,1400000US16043970301,2020-07-28,16,043,970301
,,,,,,,70.0,59.2,,,,,,,,,0.3,0.3,1400000US16043970302,2020-07-28,16,043,970302
,,,,,,,75.3,28.5,,,,,,,,,0.1,0.0,1400000US16045960100,2020-07-28,16,045,960100
,,,,,,,69.9,57.9,,,,,,,,,0.3,0.1,1400000US16045960200,2020-07-28,16,045,960200
,,,,,,,79.3,66.0,,,,,,,,,0.1,0.1,1400000US16045960301,2020-07-28,16,045,960301
,,,,,,,71.1,56.7,,,,,,,,,0.5,0.2,1400000US16045960302,2020-07-28,16,045,960302
,,,,,,,65.2,51.9,,,,,,,,,0.1,0.1,1400000US16047960101,2020-07-28,16,047,960101
,,,,,,,57.9,44.7,,,,,,,,,0.1,0.1,1400000US16047960102,2020-07-28,16,047,960102
,,,,,,,56.7,22.1,,,,,,,,,0.2,0.1,1400000US16047960201,2020-07-28,16,047,960201
,,,,,,,50.8,19.2,,,,,,,,,0.0,0.0,1400000US16047960202,2020-07-28,16,047,960202
,,,,,,,36.9,11.0,,,,,,,,,0.3,0.0,1400000US16049960100,2020-07-28,16,049,960100
,,,,,,,64.1,50.3,,,,,,,,,1.9,0.1,1400000US16049960202,2020-07-28,16,049,960202
,,,,,,,58.1,19.2,,,,,,,,,0.6,0.5,1400000US16049960300,2020-07-28,16,049,960300
,,,,,,,45.8,37.3,,,,,,,,,0.0,0.0,1400000US16051960100,2020-07-28,16,051,960100
,,,,,,,67.9,54.2,,,,,,,,,0.1,0.0,1400000US16051960200,2020-07-28,16,051,960200
,,,,,,,62.2,54.5,,,,,,,,,0.1,0.0,1400000US16051960302,2020-07-28,16,051,960302
,,,,,,,76.6,69.8,,,,,,,,,0.1,0.1,1400000US16051960401,2020-07-28,16,051,960401
,,,,,,,54.3,40.8,,,,,,,,,0.1,0.1,1400000US16053970100,2020-07-28,16,053,970100
,,,,,,,59.1,23.7,,,,,,,,,0.2,0.1,1400000US16053970200,2020-07-28,16,053,970200
,,,,,,,62.2,25.7,,,,,,,,,0.0,0.0,1400000US16053970400,2020-07-28,16,053,970400
,,,,,,,73.3,62.2,,,,,,,,,0.1,0.1,1400000US16053970501,2020-07-28,16,053,970501
,,,,,,,57.2,50.1,,,,,,,,,0.1,0.1,1400000US16055000101,2020-07-28,16,055,000101
,,,,,,,51.5,36.7,,,,,,,,,0.1,0.1,1400000US16055000102,2020-07-28,16,055,000102
,,,,,,,69.2,57.2,,,,,,,,,0.0,0.0,1400000US16055000202,2020-07-28,16,055,000202
,,,,,,,73.2,62.8,,,,,,,,,0.2,0.2,1400000US16055000301,2020-07-28,16,055,000301
,,,,,,,78.1,70.3,,,,,,,,,0.2,0.2,1400000US16055000303,2020-07-28,16,055,000303
,,,,,,,69.8,60.3,,,,,,,,,0.0,0.0,1400000US16055000401,2020-07-28,16,055,000401
,,,,,,,73.5,65.9,,,,,,,,,0.0,0.0,1400000US16055000503,2020-07-28,16,055,000503
,,,,,,,69.5,59.2,,,,,,,,,0.2,0.1,1400000US16055000602,2020-07-28,16,055,000602
